Date,NVDA,GOOGL,AAPL,META
2024-08-13,116.10331726074219,163.36862182617188,220.24497985839844,526.7363891601562
2024-08-14,118.04271697998047,159.59689331054688,220.69290161132812,524.9625244140625
2024-08-15,122.82120513916016,160.52239990234375,223.6790008544922,535.4963989257812
2024-08-16,124.54065704345703,162.17440795898438,225.00282287597656,525.6201782226562
2024-08-19,129.95892333984375,165.86654663085938,224.8435821533203,527.473876953125
2024-08-20,127.2098159790039,166.37405395507812,225.460693359375,524.9325561523438
2024-08-21,128.45941162109375,165.0504913330078,225.3511962890625,533.3338012695312
2024-08-22,123.70092010498047,163.01036071777344,223.4898681640625,530.1148681640625
2024-08-23,129.32913208007812,164.82159423828125,225.78916931152344,526.1982421875
2024-08-26,126.4200668334961,165.35899353027344,226.12757873535156,519.341796875
2024-08-27,128.25949096679688,163.88609313964844,226.97366333007812,517.3285522460938
2024-08-28,125.5703353881836,162.06494140625,225.4407958984375,515.0165405273438
2024-08-29,117.5528564453125,161.00009155273438,228.72549438476562,516.4515991210938
2024-08-30,119.33230590820312,162.59239196777344,227.9391632080078,519.5310668945312
2024-09-03,107.96588897705078,156.6013946533203,221.738037109375,510.013671875
2024-09-04,106.17646026611328,155.69578552246094,219.82691955566406,510.99029541015625
2024-09-05,107.17613983154297,156.48199462890625,221.34983825683594,515.0962524414062
2024-09-06,102.79751586914062,150.1924591064453,219.79705810546875,498.5628662109375
2024-09-09,106.43638610839844,148.1894989013672,219.88665771484375,503.06744384765625
2024-09-10,108.06585693359375,148.13967895507812,219.09033203125,503.06744384765625
2024-09-11,116.87308502197266,150.63092041015625,221.6285400390625,510.0834045410156
2024-09-12,119.11256408691406,154.1485595703125,221.738037109375,523.8064575195312
2024-09-13,119.07257080078125,156.90887451171875,221.4692840576172,522.8297729492188
2024-09-16,116.75310516357422,157.5067596435547,215.3179168701172,531.96728515625
2024-09-17,115.5633773803711,158.76235961914062,215.7857208251953,534.999755859375
2024-09-18,113.34388732910156,159.25062561035156,219.66766357421875,536.6257934570312
2024-09-19,117.84285736083984,161.57247924804688,227.8097686767578,557.7236328125
2024-09-20,115.9732894897461,163.0174102783203,227.1428680419922,559.9681396484375
2024-09-23,116.23323059082031,161.28350830078125,225.42088317871094,563.0205688476562
2024-09-24,120.84217071533203,161.72195434570312,226.31671142578125,561.9432983398438
2024-09-25,123.48155975341797,160.9247589111328,225.3213348388672,566.9110107421875
2024-09-26,124.01143646240234,162.16041564941406,226.4660186767578,566.442138671875
2024-09-27,121.3720474243164,163.3761444091797,226.73475646972656,565.9633178710938
2024-09-30,121.41203308105469,165.26950073242188,231.92063903808594,571.0308227539062
2024-10-01,116.97306060791016,166.40550231933594,225.16209411621094,575.0509033203125
2024-10-02,118.82262420654297,165.2794647216797,225.72946166992188,571.3999633789062
2024-10-03,122.82170867919922,165.2794647216797,224.6245880126953,581.33544921875
2024-10-04,124.89122772216797,166.4752655029297,225.74935913085938,594.4730224609375
2024-10-07,127.69058990478516,162.40953063964844,220.6630401611328,583.3405151367188
2024-10-08,132.85939025878906,163.8046417236328,224.72413635253906,591.4304809570312
2024-10-09,132.6194305419922,161.29345703125,228.47666931152344,589.0563354492188
2024-10-10,134.77894592285156,161.51268005371094,227.97897338867188,582.3927612304688
2024-10-11,134.7689666748047,162.66864013671875,226.4958953857422,588.4977416992188
2024-10-14,138.03822326660156,164.3826141357422,230.228515625,588.9664916992188
2024-10-15,131.5697021484375,164.88087463378906,232.76670837402344,584.8268432617188
2024-10-16,135.68873596191406,164.5819091796875,230.70628356933594,575.3701171875
2024-10-17,136.89846801757812,162.35971069335938,231.07456970214844,575.509765625
2024-10-18,137.9682159423828,162.84799194335938,233.91136169433594,575.0509033203125
2024-10-21,143.67691040039062,163.49574279785156,235.38450622558594,573.744140625
